Attaching to bundler-test-executor_bundler_1, bundler-test-executor_bundler-waiter_1, bundler-test-executor_deployer_1, bundler-test-executor_funder_1, geth-1.14
[36mbundler-waiter_1  |[0m 2024-06-28T20:53:48.109869051Z "0x539"
[33mbundler_1         |[0m 2024-06-28T20:55:43.240979569Z {"level":"DEBUG","time":1719608143240,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.243176981Z {"level":"DEBUG","time":1719608143240,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.243191208Z {"level":"DEBUG","time":1719608143241,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.243197910Z {"level":"DEBUG","time":1719608143241,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.393460373Z {"level":"DEBUG","time":1719608143393,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.396570302Z {"level":"DEBUG","time":1719608143396,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x950000000000000000","userOpHash":"0x6ef6182bc01bc14225ab326d7ea03ffe9aaa48be44c0d9716012bfa2ae098d14","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.399175081Z {"level":"DEBUG","time":1719608143399,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.401215200Z {"level":"DEBUG","time":1719608143401,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.403458254Z {"level":"DEBUG","time":1719608143401,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.403470357Z {"level":"DEBUG","time":1719608143401,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.403475256Z {"level":"DEBUG","time":1719608143401,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.552211060Z {"level":"DEBUG","time":1719608143552,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.554915945Z {"level":"DEBUG","time":1719608143554,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x960000000000000000","userOpHash":"0x8bcfd19de7d1452bd40740b936095f4e212b1d74178b70444e2b309b5b5c2d07","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.557206209Z {"level":"DEBUG","time":1719608143557,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.559216241Z {"level":"DEBUG","time":1719608143557,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.559230938Z {"level":"DEBUG","time":1719608143557,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.559238432Z {"level":"DEBUG","time":1719608143557,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.710210156Z {"level":"DEBUG","time":1719608143710,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.713376430Z {"level":"DEBUG","time":1719608143713,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x970000000000000000","userOpHash":"0x9761c24ca86a0384c8e052fb634de0b0eee73c1e16052fa7cd14b4945226a623","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.716131931Z {"level":"DEBUG","time":1719608143716,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.719379085Z {"level":"DEBUG","time":1719608143716,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.719392851Z {"level":"DEBUG","time":1719608143716,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.719399203Z {"level":"DEBUG","time":1719608143716,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.872032169Z {"level":"DEBUG","time":1719608143871,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.874729780Z {"level":"DEBUG","time":1719608143874,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x980000000000000000","userOpHash":"0x4dd54aabb1cdf86e9a8ad2a5505fa77d00f0ad1596e6249dda86ef5011788f6c","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.877310975Z {"level":"DEBUG","time":1719608143877,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.879299677Z {"level":"DEBUG","time":1719608143877,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.879312862Z {"level":"DEBUG","time":1719608143877,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:43.879319344Z {"level":"DEBUG","time":1719608143877,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.029195129Z {"level":"DEBUG","time":1719608144029,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.032223077Z {"level":"DEBUG","time":1719608144032,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x990000000000000000","userOpHash":"0x96519fe82f22b0daf46dfd1e6529404f65608f4ecd2494d136f6ce53c331f0f2","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.035343286Z {"level":"DEBUG","time":1719608144035,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.037620263Z {"level":"DEBUG","time":1719608144037,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.039596473Z {"level":"DEBUG","time":1719608144037,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.039610519Z {"level":"DEBUG","time":1719608144037,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.039615809Z {"level":"DEBUG","time":1719608144037,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.190647846Z {"level":"DEBUG","time":1719608144190,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.193602775Z {"level":"DEBUG","time":1719608144193,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9a0000000000000000","userOpHash":"0x57ed131965a5e302683dc0cc99f949bd7419a6dc5ebde3066d17070b07b99b86","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.196606989Z {"level":"DEBUG","time":1719608144196,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.199163847Z {"level":"DEBUG","time":1719608144196,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.199179677Z {"level":"DEBUG","time":1719608144196,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.199184887Z {"level":"DEBUG","time":1719608144197,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.350881861Z {"level":"DEBUG","time":1719608144350,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.353614819Z {"level":"DEBUG","time":1719608144353,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9b0000000000000000","userOpHash":"0xd0512fc6d93bc6db487187b261a9a4eda95787605930363a4a6d5a83f915bd67","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.356307754Z {"level":"DEBUG","time":1719608144356,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.358384929Z {"level":"DEBUG","time":1719608144356,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.358400558Z {"level":"DEBUG","time":1719608144356,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.358407271Z {"level":"DEBUG","time":1719608144356,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.512624499Z {"level":"DEBUG","time":1719608144512,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.515655070Z {"level":"DEBUG","time":1719608144515,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9c0000000000000000","userOpHash":"0x0ae954791c31189d8f6bc85b6a2ab9ba7e80762ab5db2cfccb8ebfe6c3baf842","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.518757776Z {"level":"DEBUG","time":1719608144518,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.520940297Z {"level":"DEBUG","time":1719608144518,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.520954704Z {"level":"DEBUG","time":1719608144518,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.520961837Z {"level":"DEBUG","time":1719608144519,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.671853044Z {"level":"DEBUG","time":1719608144671,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.674727615Z {"level":"DEBUG","time":1719608144674,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9d0000000000000000","userOpHash":"0x81d3fba8a1c81bffb43765a878d3fb0c451f42dd94954ff1278da11a1eb666f4","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.677326070Z {"level":"DEBUG","time":1719608144677,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.679563718Z {"level":"DEBUG","time":1719608144679,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.681528294Z {"level":"DEBUG","time":1719608144679,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.681550284Z {"level":"DEBUG","time":1719608144679,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.681555424Z {"level":"DEBUG","time":1719608144679,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.830266170Z {"level":"DEBUG","time":1719608144830,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.833927245Z {"level":"DEBUG","time":1719608144833,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9e0000000000000000","userOpHash":"0x8982c8f44753162c19af1a854e2d01811b8ee85f7776ad93a48f08b3cfedf3a4","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.837518823Z {"level":"DEBUG","time":1719608144837,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.840103863Z {"level":"DEBUG","time":1719608144837,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.840120144Z {"level":"DEBUG","time":1719608144837,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.840125393Z {"level":"DEBUG","time":1719608144837,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.989364935Z {"level":"DEBUG","time":1719608144989,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.992689543Z {"level":"DEBUG","time":1719608144992,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0x9f0000000000000000","userOpHash":"0xf2d52ac0a522490851b2b25f36dfa836af785e6d1bdf2e11259f1c804eddfd7c","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.995425497Z {"level":"DEBUG","time":1719608144995,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.997482176Z {"level":"DEBUG","time":1719608144995,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.997494448Z {"level":"DEBUG","time":1719608144995,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:44.997499618Z {"level":"DEBUG","time":1719608144995,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.149819020Z {"level":"DEBUG","time":1719608145149,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.153990696Z {"level":"DEBUG","time":1719608145153,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa00000000000000000","userOpHash":"0x27b576815b7676475b06e006773fbc10a119dcc771284278e0cff23372b53c23","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.157737902Z {"level":"DEBUG","time":1719608145157,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.160749810Z {"level":"DEBUG","time":1719608145157,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.160765419Z {"level":"DEBUG","time":1719608145158,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.160781609Z {"level":"DEBUG","time":1719608145158,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.314618957Z {"level":"DEBUG","time":1719608145314,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.318816060Z {"level":"DEBUG","time":1719608145318,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa10000000000000000","userOpHash":"0xeafef47fe5c3e99a00b36666335195b0c8944bd79832c4ba9542d3b93f12f9ff","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.321964782Z {"level":"DEBUG","time":1719608145321,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.324517786Z {"level":"DEBUG","time":1719608145324,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.326510215Z {"level":"DEBUG","time":1719608145324,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.326525093Z {"level":"DEBUG","time":1719608145324,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.326530352Z {"level":"DEBUG","time":1719608145324,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.478112993Z {"level":"DEBUG","time":1719608145477,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.481076621Z {"level":"DEBUG","time":1719608145480,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa20000000000000000","userOpHash":"0x57a82d05bfd1a1d5281b366aa694edfbcb0c18138a35a6aec3f546d21d478388","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.484000924Z {"level":"DEBUG","time":1719608145483,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.486717592Z {"level":"DEBUG","time":1719608145483,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.486733482Z {"level":"DEBUG","time":1719608145484,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.486741387Z {"level":"DEBUG","time":1719608145484,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.639685954Z {"level":"DEBUG","time":1719608145639,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.642421867Z {"level":"DEBUG","time":1719608145642,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa30000000000000000","userOpHash":"0x0a666ef27042f5a426bf72b63fc6bde96cdaed897a6f3ff626092deb5468daf9","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.645033909Z {"level":"DEBUG","time":1719608145644,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.647079257Z {"level":"DEBUG","time":1719608145644,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.647092882Z {"level":"DEBUG","time":1719608145645,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.647097942Z {"level":"DEBUG","time":1719608145645,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.797268413Z {"level":"DEBUG","time":1719608145797,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.800059479Z {"level":"DEBUG","time":1719608145799,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa40000000000000000","userOpHash":"0x4977b7db03d6609b1b9b95f1cfb8a424388c27c10faf1362cfb04387b5af58ef","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.802608154Z {"level":"DEBUG","time":1719608145802,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.804612086Z {"level":"DEBUG","time":1719608145802,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.804624349Z {"level":"DEBUG","time":1719608145802,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.804631141Z {"level":"DEBUG","time":1719608145802,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.954994412Z {"level":"DEBUG","time":1719608145954,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.957672738Z {"level":"DEBUG","time":1719608145957,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa50000000000000000","userOpHash":"0x03e1ec461a119f67084791f4bded57fc6428006712f71f94be7d798a47ed71a1","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.960112740Z {"level":"DEBUG","time":1719608145960,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.962159420Z {"level":"DEBUG","time":1719608145962,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.964111744Z {"level":"DEBUG","time":1719608145962,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.964122515Z {"level":"DEBUG","time":1719608145962,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:45.964127784Z {"level":"DEBUG","time":1719608145962,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.114852691Z {"level":"DEBUG","time":1719608146114,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.117585478Z {"level":"DEBUG","time":1719608146117,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa60000000000000000","userOpHash":"0x2a645e4a0a8f43e707fcd773ebd8a9cafcb0adc164ff01a9905d34ca85c7b819","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.120286536Z {"level":"DEBUG","time":1719608146120,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.122303681Z {"level":"DEBUG","time":1719608146120,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.122318809Z {"level":"DEBUG","time":1719608146120,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.122325421Z {"level":"DEBUG","time":1719608146120,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.276924048Z {"level":"DEBUG","time":1719608146276,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.279627902Z {"level":"DEBUG","time":1719608146279,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa70000000000000000","userOpHash":"0xfda8b7dd8c03b0500ccb85d0b28fe50ffcdce54e55749dcadf1ce9e067d7bc15","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.282153844Z {"level":"DEBUG","time":1719608146282,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.284385978Z {"level":"DEBUG","time":1719608146282,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.284401827Z {"level":"DEBUG","time":1719608146282,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.284411986Z {"level":"DEBUG","time":1719608146282,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.436687219Z {"level":"DEBUG","time":1719608146436,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:55:46.439457125Z {"level":"DEBUG","time":1719608146439,"pid":1,"hostname":"832a9fb13e1e","sender":"0x11B16E0b15F6583437289588121Ce633a6688ED8","nonce":"0xa80000000000000000","userOpHash":"0xaebd8d10d7e89fd57218db75bf4f9136c6843e4fd0b9a4bb5a6c03cf6164b845","status":"pending","msg":"added userOp to mempool"}
